Time 0T1NLcPm 0T1NUcPm 0T1PRcPm n0T1NLcPm n0T1NUcPm n0T1PRcPm 0T1NLcNm 0T1NUcNm 0T1PRcNm n0T1NLcNm n0T1NUcNm n0T1PRcNm 0T2NLcPm 0T2NUcPm 0T2PRcPm n0T2NLcPm n0T2NUcPm n0T2PRcPm 0T2NLcNm 0T2NUcNm 0T2PRcNm n0T2NLcNm n0T2NUcNm n0T2PRcNm 
-249.00000	 12.31059	 18.60720	 15.54883	 18.48159	 17.22872	 17.67052	 18.06735	 18.24923	 18.88389	 18.14036	 18.90345	 17.98120	 15.37649	 17.13199	 17.35059	 14.56489	 13.79146	 18.73620	 16.69294	 17.81425	 16.10705	 17.45567	 17.15131	 16.38158	
-248.00000	 12.31995	 18.61208	 15.51877	 18.45862	 17.22437	 17.65732	 18.02307	 18.23559	 18.87647	 18.16409	 18.88431	 17.93533	 15.37638	 17.09457	 17.30254	 14.62538	 13.75638	 18.75008	 16.66458	 17.78047	 16.09546	 17.45382	 17.13927	 16.37083	
-247.00000	 12.33123	 18.61720	 15.48933	 18.43532	 17.22004	 17.64414	 17.98017	 18.22157	 18.86819	 18.18642	 18.86491	 17.88998	 15.37691	 17.05738	 17.25429	 14.68604	 13.72187	 18.76376	 16.63616	 17.74675	 16.08537	 17.45199	 17.12699	 16.35989	
-246.00000	 12.34445	 18.62255	 15.46053	 18.41172	 17.21570	 17.63097	 17.93866	 18.20715	 18.85904	 18.20739	 18.84518	 17.84522	 15.37810	 17.02046	 17.20589	 14.74676	 13.68795	 18.77720	 16.60773	 17.71311	 16.07677	 17.45016	 17.11446	 16.34873	
-245.00000	 12.35963	 18.62812	 15.43238	 18.38781	 17.21135	 17.61781	 17.89852	 18.19229	 18.84906	 18.22700	 18.82511	 17.80109	 15.37999	 16.98384	 17.15737	 14.80740	 13.65464	 18.79032	 16.57933	 17.67955	 16.06964	 17.44832	 17.10166	 16.33736	
-244.00000	 12.37677	 18.63387	 15.40490	 18.36360	 17.20698	 17.60468	 17.85976	 18.17695	 18.83825	 18.24529	 18.80464	 17.75763	 15.38257	 16.94752	 17.10879	 14.86786	 13.62195	 18.80306	 16.55102	 17.64609	 16.06394	 17.44645	 17.08859	 16.32577	
-243.00000	 12.39586	 18.63980	 15.37811	 18.33913	 17.20256	 17.59156	 17.82237	 18.16111	 18.82664	 18.26228	 18.78375	 17.71489	 15.38588	 16.91155	 17.06018	 14.92801	 13.58990	 18.81535	 16.52285	 17.61274	 16.05965	 17.44455	 17.07525	 16.31396	
-242.00000	 12.41692	 18.64588	 15.35202	 18.31438	 17.19810	 17.57846	 17.78633	 18.14472	 18.81423	 18.27800	 18.76241	 17.67292	 15.38992	 16.87594	 17.01158	 14.98773	 13.55851	 18.82711	 16.49488	 17.57952	 16.05673	 17.44261	 17.06163	 16.30191	
-241.00000	 12.43992	 18.65209	 15.32665	 18.28939	 17.19357	 17.56539	 17.75162	 18.12777	 18.80105	 18.29247	 18.74057	 17.63175	 15.39471	 16.84071	 16.96305	 15.04689	 13.52777	 18.83827	 16.46716	 17.54644	 16.05515	 17.44060	 17.04772	 16.28963	
-240.00000	 12.46485	 18.65840	 15.30202	 18.26416	 17.18895	 17.55234	 17.71822	 18.11022	 18.78711	 18.30574	 18.71822	 17.59142	 15.40025	 16.80589	 16.91462	 15.10538	 13.49771	 18.84874	 16.43974	 17.51351	 16.05486	 17.43853	 17.03351	 16.27711	
