File CtrSize ShiftRatio PInd ShiftRatioPaired PPaired PGaussCtr Spont Baserate1 Amplitude1 GaussCtr1 GaussSD1 Freq1 Phase1 Baserate2 Amplitude2 GaussCtr2 GaussSD2 Freq2 Phase2
 m3c851r6.htb   4.0000  -0.0586   0.5062   0.0918   0.5628   0.3962  16.8771   7.9974  19.5271  -0.3055   0.5089   0.2109   1.2393   8.1217  26.2880  -0.2516   0.5089   0.2109   1.2393
 m3c851r6.htb   4.0000   0.0538   0.0380   0.0922   0.4404   0.0233  16.8771   7.8149  19.9136  -0.3668   0.3757   0.2550   1.1103   4.5244  21.9455  -0.2783   0.3757   0.2550   1.1103
 m3c851r6.htb   4.0000   0.1616   0.1641   0.1206   0.5741   0.1040  16.8771   7.0719  27.0897  -0.3567   0.4426   0.2371   0.9875   4.3635  16.7435  -0.3077   0.4426   0.2371   0.9875
 m3c852r6.htb  16.0000   0.3224   0.5486   0.4464   0.1560   0.7798   7.8073 122.4140  31.9669   0.2730   0.8131   0.2109   1.7578 120.4262  35.0579   0.4952   0.8131   0.2109   1.7578
 m3c853r6.htb  16.0000   0.0280   0.1225   0.2970   0.3198   0.1001  25.4153  78.4504  27.2588   1.3145   2.3998   0.3234  -6.2832  74.8723  34.6376   1.4311   2.3998   0.3234  -6.2832
 m3c853r6.htb  16.0000   0.1167   0.1318   0.1526   0.0122   0.8142  25.4153  79.0525  28.2123   1.3804   2.2611   0.3043  -6.2832  87.1179  34.1627   1.5361   2.2611   0.3043  -6.2832
 m3c853r6.htb  16.0000   0.1828   0.0009   0.1997   0.0002   0.1385  25.4153  78.8302  26.6898   1.3438   2.6222   0.3143  -6.2832  99.2896  23.4939   1.6000   2.6222   0.3143  -6.2832
 m3c853r6.htb  16.0000  -0.0066   0.3106   0.0852   0.1820   0.3889  25.4153  82.7478  30.3612   0.4422   1.3082   0.2813  -1.8720 106.0505  18.2447   0.5337   1.3082   0.2813  -1.8720
 m3c853r6.htb  16.0000  -0.0642   0.4182  -0.0534   0.6610   0.2967  25.4153  74.6227  33.9660   1.4133   2.5292   0.3283  -6.2832  85.6997  31.6547   1.4382   2.5292   0.3283  -6.2832
 m3c853r6.htb  16.0000   0.1376   0.0647   0.1631   0.0195   0.3184  25.4153  77.2024  33.4069   0.4238   1.7527   0.3164   4.2009 100.3727  22.9141   0.5795   1.7527   0.3164   4.2009
 m3c853r6.htb  16.0000   0.0072   0.8823   0.0077   0.7387   0.7875  25.4153  79.0580  36.7207   0.3136   1.3111   0.3164  -2.2999 105.4097  17.8624   0.2844   1.3111   0.3164  -2.2999
 m3c853r6.htb  16.0000   0.2112   0.1891   0.4070   0.0321   0.6476  25.4153  87.5804  31.6017   1.4308   2.7138   0.2988  -0.2453 100.4021  23.9749   1.6000   2.7138   0.2988  -0.2453
 m3c853r6.htb  16.0000   0.0367   0.7033   0.0303   0.7093   0.5674  25.4153  86.7701  31.7779   1.2901   2.3835   0.3127   5.8693 103.7720  16.0252   1.2331   2.3835   0.3127   5.8693
 m3c853r6.htb  16.0000  -0.2402   0.3356  -0.3236   0.0517   0.8338  25.4153  98.9480  20.6033   1.2163   4.2211   0.3164   5.4537 103.5679  14.3583   1.0119   4.2211   0.3164   5.4537
 m2c2r5.htb  10.0000  -0.1727   0.4761  -0.1467   0.1639   0.6592   0.0000  11.4353  26.1817   0.0053   0.3793   0.3340   0.0314  15.4676  29.4690  -0.0618   0.3793   0.3340   0.0314
 m2c2r5.htb  10.0000  -0.0876   0.7628  -0.0682   0.2506   0.9069   0.0000  11.4740  27.5847   0.0115   0.3331   0.3340   0.0760   2.5270  34.5821  -0.0394   0.3331   0.3340   0.0760
 m2c2r5.htb  10.0000  -0.0015   0.4374   0.0036   0.7593   0.3007   0.0000  15.6483  30.7334  -0.0407   0.3448   0.3516   0.1260   2.6564  34.3517  -0.0282   0.3448   0.3516   0.1260
 m2c3r5.htb  10.0000  -0.2241   0.6224  -0.1140   0.3755   0.6057   2.2591  44.3857  18.8877   0.0963   0.4215   0.2776   1.0805  48.5108  20.2724   0.0138   0.4215   0.2776   1.0805
 m2c3r5.htb  10.0000  -0.1904   0.8888   0.0003   0.7821   0.7885   2.2591  45.0827  20.2724   0.1440   0.3798   0.3263   1.2386  50.3257  19.6353   0.1194   0.3798   0.3263   1.2386
 m2c3r5.htb  10.0000  -0.1554   0.8774  -0.0522   0.8566   0.7615   2.2591  49.3696  15.4034   0.1693   0.6642   0.2285   1.2896  50.4610  13.3727   0.1411   0.6642   0.2285   1.2896
 m2c24r6.htb   8.0000   0.1745   0.0436   0.3914   0.0027   0.8023   4.2525  46.0858  27.2444  -0.2264   0.5123   0.3164   0.5889  35.5392  73.4915  -0.0509   0.5123   0.3164   0.5889
 m2c26r5.htb   8.0000   0.3314   0.0336   0.4678   0.0034   0.5489  35.7143  70.7186  48.4137  -0.2029   0.6549   0.3816  -2.2512  90.3553  23.8928   0.0106   0.6549   0.3816  -2.2512
 m2c26r5.htb   8.0000   0.3871   0.0000   0.4615   0.0000   0.0002  35.7143  72.5405  51.2459  -0.2503   0.5614   0.3731  -2.3656 135.2719  34.2473   0.1873   0.5614   0.3731  -2.3656
 m2c26r5.htb   8.0000   0.2884   0.0004   0.4465   0.0002   0.0633  35.7143  91.5543  37.5997  -0.0850   0.2876   0.5348   3.8668 136.2196  53.0449   0.1349   0.2876   0.5348   3.8668
 m2c29r6.htb  16.0000  -0.0171   0.4176  -0.0023   0.8688   0.2773   9.4684  62.4192  38.5122   0.0640   0.5313   0.2637   1.2168  56.9799  25.6975   0.0515   0.5313   0.2637   1.2168
 m2c29r6.htb  16.0000   0.2032   0.0026   0.2542   0.0014   0.0968   9.4684  60.3086  31.2120  -0.1329   0.5408   0.2988   0.6878  30.8141  47.8968   0.0622   0.5408   0.2988   0.6878
 m2c29r6.htb  16.0000   0.4191   0.3758   0.4699   0.0088   1.0000   9.4684  54.7334  24.5831  -0.1496   0.4816   0.2637   0.7232  29.3073  53.8860   0.0492   0.4816   0.2637   0.7232
 m2c30r5.htb   4.0000  -0.2582   0.0228  -0.3733   0.0128   0.1495   1.1074   4.3005  33.6079   0.0678   0.3940   0.3516  -0.4861  18.8945  28.2956  -0.0980   0.3940   0.3516  -0.4861
 m2c30r5.htb   4.0000  -0.1545   0.0049  -0.1994   0.0004   0.4046   1.1074   3.9779  35.3780   0.0957   0.3437   0.3516  -0.3789  17.4709  57.0808  -0.0782   0.3437   0.3516  -0.3789
 m2c30r5.htb   4.0000  -0.0527   0.2491  -0.0897   0.5486   0.1725   1.1074  18.5936  26.8109   0.0521   0.3867   0.3516   0.0705  17.2528  52.2732   0.0138   0.3867   0.3516   0.0705
 m2c39r5.htb  13.0000  -2.4505   0.0711   0.1501   1.0000   0.0358  17.1096  43.0481   3.2512  -1.6000   0.8293   0.1758   6.0705  27.8504  17.9213  -1.6000   0.8293   0.1758   6.0705
 m2c39r5.htb  13.0000  -1.3820   0.0062   0.1853   0.7899   0.0027  17.1096  44.0263   0.9140  -1.6000   6.4000   0.1934   6.2832  24.7436  13.4671  -1.4653   6.4000   0.1934   6.2832
 m2c39r5.htb  13.0000  -0.0553   0.9250   0.0730   0.7733   0.8473  17.1096  32.6006  10.1538  -1.6000   3.2905   0.1758   6.2832  23.4790  15.4003  -1.5392   3.2905   0.1758   6.2832
 m2c40r6.htb   4.0000  -0.1024   0.0066   0.4384   0.0018   0.2031   0.0000  11.4574  20.0244  -0.2094   0.3838   0.3340   0.5490   0.3695  33.4191   0.0104   0.3838   0.3340   0.5490
 m2c52r7.htb   8.0000   0.1514   0.6461   0.2453   0.3749   0.6344   4.4297  67.4339  28.7186   0.1449   1.1114   0.1875   1.9826  67.1139  36.6428   0.2713   1.1114   0.1875   1.9826
 m2c54r6.htb   8.0000   0.1103   0.3227   0.1741   0.2230   0.3617   1.5504  22.8088  25.4405   1.2111   3.0724   0.3486  -6.2832  23.1776  26.1164   1.2469   3.0724   0.3486  -6.2832
 m2c54r6.htb   8.0000   0.1719   0.0395   0.2805   0.0057   0.4516   1.5504  22.8517  26.1476   1.2104   2.7632   0.3478  -6.2832  37.8537  11.7110   1.4372   2.7632   0.3478  -6.2832
 m2c54r6.htb   8.0000   0.1809   0.0797   0.3874   0.0183   0.4019   1.5504  22.9638  25.0621   1.2309   3.7104   0.3545  -6.2832  37.6465  11.0433   1.4168   3.7104   0.3545  -6.2832
 m2c77r7.htb  15.0000   0.0982   0.4434   0.2240   0.1813   0.5778  11.5615  56.6660  36.1327   0.1953   0.9245   0.4043   0.6853  54.5968  27.4674   0.2650   0.9245   0.4043   0.6853
 m2c77r7.htb  15.0000   0.0602   0.7362   0.0608   0.8465   0.5840  11.5615  57.7810  33.9675   0.2335   1.0494   0.4043   0.7885  59.3438  23.3630   0.2442   1.0494   0.4043   0.7885
 m2c77r7.htb  15.0000  -0.0122   0.2419   0.0265   0.5505   0.1657  11.5615  56.8084  36.0361   0.2447   0.9114   0.4043   0.8178  53.5770  28.8811   0.2154   0.9114   0.4043   0.8178
 m2c77r7.htb  15.0000   0.0425   0.1632   0.0700   0.1610   0.2059  11.5615  56.8869  35.9651   0.2666   0.9056   0.4043   0.8769  51.8993  29.6042   0.3435   0.9056   0.4043   0.8769
 m2c77r7.htb  15.0000   0.0179   0.7560  -0.1032   0.3664   0.7806  11.5615  54.6308  28.3215   0.3753   0.8592   0.4043   0.9886  58.6390  25.6691   0.3249   0.8592   0.4043   0.9886
 m2c77r7.htb  15.0000  -0.0429   0.3792  -0.0717   0.0655   0.8282  11.5615  53.7626  30.9678   0.3800   0.7277   0.4043   1.0041  52.6405  32.7714   0.2907   0.7277   0.4043   1.0041
 m2c77r7.htb  15.0000   0.0221   0.8986   0.0173   0.8118   0.7991  11.5615  55.1775  28.7525   0.4195   0.8155   0.4219   1.1265  52.3740  31.1356   0.4323   0.8155   0.4219   1.1265
 m2c77r7.htb  15.0000   0.0532   0.7326  -0.0525   0.3253   0.7855  11.5615  63.1639  23.6223   1.2000   1.6582   0.4719   3.6787  58.8421  27.6030   1.1553   1.6582   0.4719   3.6787
 m2c77r7.htb  15.0000   0.0242   0.7740   0.0686   0.3047   0.8594  11.5615  63.1124  23.4920   1.1449   1.6150   0.4721   3.5140  57.0858  27.6749   1.2000   1.6150   0.4721   3.5140
 m2c77r7.htb  15.0000   0.1549   0.3557   0.1934   0.0365   0.9884  11.5615  57.3227  27.6232   0.5935   1.0834   0.4634   1.9563  55.5945  27.9668   0.6926   1.0834   0.4634   1.9563
 m2c78r7.htb   6.0000  -0.0174   0.0821   0.0491   0.2128   0.0820   1.0631  39.3784  83.9442   0.0778   0.5586   0.3867  -0.4994  36.3791  70.9448   0.1199   0.5586   0.3867  -0.4994
 m2c78r7.htb   6.0000   0.1614   0.0017   0.0451   0.6153   0.0007   1.0631  42.2597  75.2895   0.0938   0.6523   0.3867  -0.4412  61.8615  24.6120   0.1714   0.6523   0.3867  -0.4412
 m2c78r7.htb   6.0000   0.1026   0.0172   0.0958   0.1580   0.0187   1.0631  40.8209  79.0617   0.0934   0.6097   0.3867  -0.4476  72.2283  35.1252   0.1828   0.6097   0.3867  -0.4476
 m2c78r7.htb   6.0000   0.0674   0.0071   0.0565   0.0177   0.0365   1.0631  40.9121  78.2858   0.1069   0.6210   0.3867  -0.4086  47.3230  49.1389   0.2151   0.6210   0.3867  -0.4086
 m2c78r7.htb   6.0000   0.3393   0.0001   0.1853   0.0513   0.0002   1.0631  33.9783  79.8225   0.1389   0.4666   0.4043  -0.4280  59.8985  31.9363   0.2444   0.4666   0.4043  -0.4280
 m2c78r7.htb   6.0000   0.1561   0.0507   0.1383   0.0687   0.1035   1.0631  34.8375  78.1163   0.1246   0.4848   0.4043  -0.4702  70.8341  41.2505   0.1954   0.4848   0.4043  -0.4702
 m2c78r7.htb   6.0000   0.0942   0.0081   0.0728   0.0075   0.0811   1.0631  35.0168  75.7265   0.1532   0.5092   0.4043  -0.3797  45.6228  55.3386   0.2408   0.5092   0.4043  -0.3797
 m2c78r7.htb   6.0000   0.0068   0.1473   0.1164   0.5360   0.0951   1.0631  58.6018  43.4949   0.4936   0.3573   0.4043   0.6258  69.6598  50.7590   0.4686   0.3573   0.4043   0.6258
 m2c78r7.htb   6.0000  -0.0201   0.0539   0.0522   0.6936   0.0283   1.0631  58.1510  38.8751   0.4271   0.3843   0.4043   0.3177  42.6582  65.3761   0.4423   0.3843   0.4043   0.3177
 m2c78r7.htb   6.0000  -0.0560   0.7398  -0.0365   0.2713   0.8516   1.0631  68.9811  44.3492   0.3459   0.4307   0.4043   0.0860  42.9120  61.4035   0.3846   0.4307   0.4043   0.0860
 m2c105r7.htb   7.0000   0.2852   0.0003   0.4175   0.0000   0.8747   0.5316  63.7845  42.8945  -0.9188   0.5863   0.2461  -5.2260  53.4963  50.7119  -0.6796   0.5863   0.2461  -5.2260
 m2c105r7.htb   7.0000   0.4575   0.0000   0.4426   0.0000   0.0161   0.5316  63.7556  29.8496  -1.3605   0.9932   0.3012   6.2832  35.6755  41.0337  -0.9255   0.9932   0.3012   6.2832
 m2c105r7.htb   7.0000   0.2823   0.0000   0.3653   0.0000   0.4597   0.5316  64.4217  31.5716  -1.0829   0.8527   0.2461   0.7346  19.7966  42.2629  -0.5645   0.8527   0.2461   0.7346
 m2c105r7.htb   7.0000   0.2386   0.0000   0.2670   0.0000   0.5951   0.5316  66.6313  32.0749  -0.8958   0.8059   0.2637  -5.1900  20.2901  34.8645  -0.3398   0.8059   0.2637  -5.1900
 m2c105r7.htb   7.0000   0.4348   0.0001   0.4311   0.0019   0.0033   0.5316  52.2263  36.4272  -1.0964   0.9031   0.3006   6.2832  34.4818  43.3927  -0.9185   0.9031   0.3006   6.2832
 m2c105r7.htb   7.0000   0.1992   0.0000   0.2855   0.0002   0.0057   0.5316  52.4495  33.8824  -1.1308   1.0011   0.2764   6.2832  18.3207  41.7408  -0.9160   1.0011   0.2764   6.2832
 m2c105r7.htb   7.0000   0.1657   0.0000   0.1756   0.0001   0.0004   0.5316  54.2796  31.8052  -1.1303   1.1214   0.2934   6.2832  17.8829  31.9504  -0.8853   1.1214   0.2934   6.2832
 m2c105r7.htb   7.0000  -0.0512   0.0358   0.1117   0.5882   0.0191   0.5316  34.2577  40.6826  -0.9452   1.0081   0.2744   6.2832  18.2812  41.5746  -0.9185   1.0081   0.2744   6.2832
 m2c105r7.htb   7.0000   0.0064   0.0034   0.0121   0.3051   0.0022   0.5316  36.4195  38.1852  -0.9448   1.1165   0.2891   6.2832  17.6238  32.0524  -0.8893   1.1165   0.2891   6.2832
 m2c105r7.htb   7.0000   0.0788   0.0428  -0.1270   0.6151   0.0228   0.5316  20.5583  37.8516  -0.9266   1.1622   0.2809   6.2832  17.6181  31.2321  -0.9038   1.1622   0.2809   6.2832
 m2c138r8.htb   8.3000   0.0876   0.1246   0.2763   0.0597   0.2924  55.6811  55.7166  69.2940  -0.0155   0.3284   0.3504  -0.9764 100.1156  27.8621   0.1276   0.3284   0.3504  -0.9764
 m2c138r8.htb   8.3000   0.1035   0.0000   0.2627   0.0000   0.0005  55.6811  58.8848  58.2241  -0.1177   0.3837   0.3967  -1.2139  91.0732  63.4881   0.1175   0.3837   0.3967  -1.2139
 m2c138r8.htb   8.3000   0.0812   0.6789   0.1347   1.0000   0.4059  55.6811 103.5163  26.9213  -0.0431   0.2929   0.6504  -1.6822  96.1079  86.7857  -0.0141   0.2929   0.6504  -1.6822
 m2c170r7.htb   9.0000  -0.3694   0.0413  -0.4684   0.0032   0.6727   7.9734  81.0268  46.7255  -0.3499   0.5962   0.2285   0.3293  74.5649  55.9164  -0.6112   0.5962   0.2285   0.3293
 m2c170r7.htb   9.0000  -0.1223   0.0583  -0.1651   0.0063   0.5965   7.9734  84.0339  39.8579  -0.2575   0.8200   0.2461   0.4485  73.2689  70.0883  -0.4929   0.8200   0.2461   0.4485
 m2c170r7.htb   9.0000   0.1142   0.6697   0.1498   0.6360   0.5478   7.9734  77.0677  50.6097  -0.4921   0.7523   0.2285   0.5560  71.5091  75.0129  -0.4528   0.7523   0.2285   0.5560
 m2c189r17.htb   5.0000  -0.0707   0.8293  -0.0678   0.2296   0.9953   0.0000  22.3083   8.3860  -0.0260   0.3136   0.9143  -0.0368  16.2875  11.6415  -0.0742   0.3136   0.9143  -0.0368
 m1c106r9.htb   3.5000   1.0719   0.0002   1.2954   0.0000   0.4235   3.4551   6.6070   7.1156  -0.4320   0.6074   0.8577  -0.9433  11.2630   6.9289  -0.0497   0.6074   0.8577  -0.9433
 m1c107r9.htb   8.0000  -0.1504   0.9589  -0.1012   0.7264   0.9160   2.3920  14.2131  14.8296  -0.3016   0.4175   0.6563  -0.3836  16.3376  14.2502  -0.3175   0.4175   0.6563  -0.3836
 m1c107r9.htb   8.0000  -0.0838   0.5177  -0.0875   0.2435   0.5938   2.3920  13.7328  15.7771  -0.2439   0.3320   0.6563  -0.1222   7.4741  19.3133  -0.2861   0.3320   0.6563  -0.1222
 m1c107r9.htb   8.0000  -0.0012   0.4949   0.0073   0.8302   0.3444   2.3920  16.7607  11.2065  -0.6000   1.0071   0.7031  -1.7178  12.3349  19.7813  -0.5924   1.0071   0.7031  -1.7178
 m1c107r9.htb   8.0000  -0.0112   0.5589  -0.0038   0.9770   0.3956   2.3920  16.0139  11.8823  -0.5989   0.9090   0.6563  -1.6134  11.0652  19.5418  -0.6000   0.9090   0.6563  -1.6134
 m1c107r9.htb   8.0000  -0.0209   0.6055  -0.0722   0.5190   0.5128   2.3920  16.8777  14.8824  -0.5744   0.6207   0.6563  -1.4806   8.8101  18.5609  -0.6000   0.6207   0.6563  -1.4806
 m1c107r9.htb   8.0000   0.0687   0.8842   0.0479   0.6797   0.8039   2.3920  17.7602  12.0120  -0.5136   0.7582   0.6563  -1.2089  10.3886  22.1894  -0.4963   0.7582   0.6563  -1.2089
 m1c107r9.htb   8.0000   0.0327   0.6065   0.0233   0.8017   0.4510   2.3920  18.1874  11.2185  -0.6000   0.9371   0.6563  -1.5650  11.2480  18.9506  -0.5885   0.9371   0.6563  -1.5650
 m1c107r9.htb   8.0000   0.1570   0.3331   0.1619   0.1433   0.4818   2.3920   9.9888  15.0755  -0.6000   0.7862   0.6563  -1.4649  10.3118  22.9350  -0.5585   0.7862   0.6563  -1.4649
 m1c107r9.htb   8.0000   0.0595   0.2242   0.0717   0.2499   0.2256   2.3920  10.4489  13.8258  -0.6000   0.8809   0.6563  -1.4582  11.0439  19.3620  -0.5626   0.8809   0.6563  -1.4582
 m1c107r9.htb   8.0000  -0.0415   0.7795  -0.0241   0.8447   0.6341   2.3920  11.0656  20.9528  -0.5952   0.9182   0.6563  -1.6135  11.1138  19.4028  -0.6000   0.9182   0.6563  -1.6135
 m1c117r5.htb   4.0000  -0.6580   0.0017  -1.1035   0.0009   0.0894   0.2658  11.9603   5.3439  -0.4625   0.7413   0.6405  -5.8829  17.8863   6.7847  -1.0028   0.7413   0.6405  -5.8829
 m1c144r11.htb   4.0000  -0.0610   1.0000  -0.0274   0.8825   1.0000   3.3223   5.9745  40.9037  -0.1705   0.2146   0.4941  -0.8878  12.0471  26.7917  -0.1776   0.2146   0.4941  -0.8878
 m1c192r6.htb  10.0000   0.0066   0.9594  -0.0589   0.9096   0.8935   6.9767  19.1524  12.6609   2.0000   3.8207   0.2823  -5.9905  19.2538  12.2591   1.9883   3.8207   0.2823  -5.9905
 m1c192r6.htb  10.0000   0.0477   0.8544   0.0076   0.9139   0.7258   6.9767  20.7789  13.4822   0.7931   2.0234   0.2531   4.3296  23.6074  16.1622   0.7823   2.0234   0.2531   4.3296
 m1c192r6.htb  10.0000   0.0848   0.9768   0.0814   0.9274   0.9293   6.9767  20.6164  13.3945   1.0808   2.1103   0.2531  -1.4550  23.3563  16.6052   1.0890   2.1103   0.2531  -1.4550
 m1c200r13.htb   8.0000  -0.0306   0.0216   0.4971   0.0148   0.1311  10.6312  85.6104  33.5754  -0.1757   0.7350   0.2637   1.4054  47.8471  61.6537   0.0900   0.7350   0.2637   1.4054
 m1c206r9.htb   7.0000  -0.5454   0.0001  -0.5702   0.0027   0.0020   7.7076  54.2409  50.9047   0.0012   0.2419   0.2285   0.1151  63.7504  14.5322  -0.6042   0.2419   0.2285   0.1151
 m1c206r9.htb   7.0000  -0.0138   0.2471  -0.0238   0.1102   0.4078   7.7076  53.9310  50.2878   0.0580   0.3208   0.3340   0.3754  25.8787  74.2901  -0.0124   0.3208   0.3340   0.3754
 m1c206r9.htb   7.0000  -0.0602   0.0529   0.5503   0.0352   0.1742   7.7076  63.3720  17.9032  -0.4863   0.3582   0.2285   0.8188  25.2257  87.0217   0.0641   0.3582   0.2285   0.8188
 m1c218r9.htb   8.0000   0.0759   0.0040   0.1044   0.4024   0.0022   2.6578  22.1710  46.4732  -0.1501   0.5066   0.3340  -0.0943  28.6702  31.5386  -0.0960   0.5066   0.3340  -0.0943
 m1c218r9.htb   8.0000  -0.1136   0.0000  -0.2955   0.0004   0.0040   2.6578  29.0596  34.0820  -0.0074   0.8665   0.3724   0.2337  38.5472  18.7760  -0.3219   0.8665   0.3724   0.2337
 m1c218r9.htb   8.0000  -0.0443   0.0000  -0.0994   0.0004   0.0021   2.6578  23.6554  48.6455   0.1190   0.4785   0.3164   0.7306  14.4487  62.5319  -0.0653   0.4785   0.3164   0.7306
 m1c218r9.htb   8.0000  -0.0406   0.0023  -0.0568   0.0010   0.1093   2.6578  23.1734  43.0093   0.0304   0.5868   0.3164   0.3861  11.2474  55.3230  -0.1429   0.5868   0.3164   0.3861
 m1c218r9.htb   8.0000  -0.2962   0.0001  -0.3760   0.0006   0.0112   2.6578  29.5968  55.4723   0.1392   0.3095   0.3370   0.9692  35.9283  43.0565  -0.0721   0.3095   0.3370   0.9692
 m1c218r9.htb   8.0000  -0.0732   0.0017  -0.1044   0.0064   0.0191   2.6578  29.9059  42.5402   0.1568   0.4000   0.3164   0.9442  15.0984  77.7645   0.0146   0.4000   0.3164   0.9442
 m1c218r9.htb   8.0000   0.0633   0.0014  -0.0739   0.0078   0.0136   2.6578  28.9582  32.4276   0.0776   0.5000   0.3164   0.5164  10.2017  63.2807  -0.0963   0.5000   0.3164   0.5164
 m1c218r9.htb   8.0000   0.0915   0.2413   0.1839   0.1879   0.2889   2.6578  36.2551  37.2695  -0.0361   0.4227   0.3164   1.0265  16.5524  73.0097   0.0417   0.4227   0.3164   1.0265
 m1c218r9.htb   8.0000   0.0305   0.0342   0.1410   0.1626   0.0378   2.6578  35.3646  26.7173  -0.1868   0.5221   0.3164   0.5586  11.1106  59.9375  -0.0817   0.5221   0.3164   0.5586
 m1c218r9.htb   8.0000  -0.0296   0.0770   0.1261   0.2746   0.0653   2.6578  14.2539  62.1938  -0.0743   0.4797   0.3164   0.7035  11.4581  64.3439  -0.0326   0.4797   0.3164   0.7035
 m1c222r9.htb   4.0000   0.2477   0.0403  -0.2028   0.0453   0.1098  14.0864  92.2417  20.3995   0.0657   0.2191   0.6646   0.0173  65.3052  68.1728  -0.2250   0.2191   0.6646   0.0173
 m1c224r10.htb   6.0000  -0.0817   0.0287   0.1133   0.2554   0.0234   0.3987   9.7509  48.5504   0.0442   0.3059   0.3516   0.7118  16.0824  36.7027   0.0933   0.3059   0.3516   0.7118
 m1c224r10.htb   6.0000   0.1018   0.0000  -0.2960   0.0002   0.0021   0.3987   9.0527  43.2694  -0.0214   0.3050   0.2988   0.4713  27.3183  23.2441  -0.3634   0.3050   0.2988   0.4713
 m1c224r10.htb   6.0000  -0.0075   0.6601  -0.0114   0.5188   0.5738   0.3987   9.3806  43.8168   0.0162   0.3298   0.3340   0.5831   8.7232  71.7460  -0.0097   0.3298   0.3340   0.5831
 m1c224r10.htb   6.0000   0.0476   0.6197   0.0130   0.9990   0.4533   0.3987   9.0533  35.2643  -0.1103   0.3971   0.3340  -0.0168   3.0343  78.4999  -0.1104   0.3971   0.3340  -0.0168
 m1c224r10.htb   6.0000   0.2789   0.0001  -0.5640   0.0073   0.0010   0.3987  17.3336  47.1743   0.2158   0.3471   0.2988   1.1789  28.6308  32.3837  -0.1084   0.3471   0.2988   1.1789
 m1c224r10.htb   6.0000   0.0302   0.0888  -0.0671   0.1694   0.1030   0.3987  16.0329  35.3457   0.1050   0.3406   0.3340   0.7484   9.4022  75.3441   0.0377   0.3406   0.3340   0.7484
 m1c224r10.htb   6.0000  -0.0277   0.1196   0.0409   0.5366   0.0749   0.3987  17.7154  24.5020   0.1606   0.5485   0.3340   0.8947   3.6252  87.2482   0.2048   0.5485   0.3340   0.8947
 m1c224r10.htb   6.0000  -0.2468   0.0051   0.5476   0.0065   0.0577   0.3987  27.2236  24.5828  -0.2814   0.3660   0.2988   0.6795   8.6507  69.7562   0.0045   0.3660   0.2988   0.6795
 m1c224r10.htb   6.0000   0.0918   0.1829   0.3845   0.0040   1.0000   0.3987  26.7025  19.6673  -0.4218   0.5023   0.2988   0.1287   3.4153  67.9520  -0.0317   0.5023   0.2988   0.1287
 m1c224r10.htb   6.0000   0.2081   0.2522   0.1237   0.3282   0.2218   0.3987   8.2347  58.3112  -0.1283   0.3835   0.3340   0.0885   3.0481  79.4854  -0.0820   0.3835   0.3340   0.0885
 m1c265r13.htb   7.5000  -0.0217   0.0450  -0.0560   0.7317   0.0226   0.5316  28.4035  36.2295  -0.3349   0.5164   0.3340  -1.0244  46.3712  10.4615  -0.3789   0.5164   0.3340  -1.0244
 m1c265r13.htb   7.5000   0.0851   0.4516   0.0699   0.1940   0.5707   0.5316  28.1729  35.4699  -0.3160   0.5280   0.3340  -0.9696  42.0696  18.4681  -0.2087   0.5280   0.3340  -0.9696
 m1c265r13.htb   7.5000   0.0859   0.1559   0.0614   0.0878   0.2885   0.5316  27.3863  35.3703  -0.2637   0.5219   0.3340  -0.8282  36.2044  24.3674  -0.1223   0.5219   0.3340  -0.8282
 m1c265r13.htb   7.5000   0.2925   0.0027   0.4012   0.0162   0.0147   0.5316  47.1451  11.1691  -0.0543   0.6974   0.5182   0.1821  43.6856  14.2948   0.1410   0.6974   0.5182   0.1821
 m1c265r13.htb   7.5000   0.1932   0.0061   0.2319   0.0278   0.0222   0.5316  45.4587  15.1941  -0.0130   0.2600   0.3516   0.5205  35.0029  33.9070   0.2253   0.2600   0.3516   0.5205
 m1c265r13.htb   7.5000   0.0471   0.7860   0.0571   0.5612   0.7089   0.5316  41.0753  17.4304   0.0586   0.5099   0.3668  -0.1222  35.2956  23.8939   0.1035   0.5099   0.3668  -0.1222
